¤é´Á,®É¶¡,ºõ¦W,«U¦W,¾Ç¦W,°ê®a¤½¶é,¸g«×,½n«×,¤£·Ç«×
20120317,07:00~10:348,³¾ºõ,°ªÃß?,Himantopus himantopus,TJ,120.1546780,23.0218170,
20120317,07:00~10:349,³¾ºõ,¤Ï¼L?,Xenus cinereus,TJ,120.1546780,23.0218170,
20120317,07:00~10:350,³¾ºõ,¨ª¨¬øf,Tringa totanus,TJ,120.1546780,23.0218170,
20120317,07:00~10:351,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.1546780,23.0218170,
20120317,07:00~10:352,³¾ºõ,ÁFøf,Actitis hypoleucos,TJ,120.1546780,23.0218170,
20120317,07:00~10:353,³¾ºõ,¬õ§À§B³Ò,Lanius cristatus,TJ,120.154,23.021,
20120317,07:00~10:354,³¾ºõ,®a¿P,Hirundo rustica,TJ,120.1546780,23.0218170,
20120317,07:00~10:355,³¾ºõ,¥ÕÀY¯Î,Pycnonotus sinensis,TJ,120.1546780,23.0218170,
20120317,07:00~10:356,³¾ºõ,¨ªÀVÀn,Anas penelope,TJ,120.0970660,23.0467260,
20120317,07:00~10:357,³¾ºõ,¤p¤ôÀn,Anas crecca,TJ,120.0970660,23.0467260,
20120317,07:00~10:358,³¾ºõ,¤p??,Parvocaulis parvula,TJ,120.0970660,23.0467260,
20120317,07:00~10:359,³¾ºõ,¶Â­±µ\ÆO,Platalea minor,TJ,120.097,23.046,
20120317,07:00~10:360,³¾ºõ,©]ÆO,Nycticorax nycticorax,TJ,120.0970660,23.0467260,
20120317,07:00~10:361,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.0970660,23.0467260,
20120317,07:00~10:362,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.0970660,23.0467260,
20120317,07:00~10:363,³¾ºõ,¤¤¥ÕÆO,Mesophoyx intermedia,TJ,120.0970660,23.0467260,
20120317,07:00~10:364,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.0970660,23.0467260,
20120317,07:00~10:365,³¾ºõ,¥Õ¸¡¯±Âû,Amaurornis phoenicurus,TJ,120.0970660,23.0467260,
20120317,07:00~10:366,³¾ºõ,¬õ«a¤ôÂû,Gallinula chloropus,TJ,120.0970660,23.0467260,
20120317,07:00~10:367,³¾ºõ,¥Õ«aÂû,Fulica atra,TJ,120.0970660,23.0467260,
20120317,07:00~10:368,³¾ºõ,°ªÃß?,Himantopus himantopus,TJ,120.0970660,23.0467260,
20120317,07:00~10:369,³¾ºõ,ªF¤èÀôÀV?,Charadrius alexandrinus,TJ,120.0970660,23.0467260,
20120317,07:00~10:370,³¾ºõ,¨ª¨¬øf,Tringa totanus,TJ,120.0970660,23.0467260,
20120317,07:00~10:371,³¾ºõ,¤p«C¨¬øf,Tringa stagnatilis,TJ,120.0970660,23.0467260,
20120317,07:00~10:372,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.0970660,23.0467260,
20120317,07:00~10:374,³¾ºõ,¶Â¸¡¿PÅÃ,Chlidonias hybrida,TJ,120.0970660,23.0467260,
20120317,07:00~10:375,³¾ºõ,¬õ¹§,Streptopelia tranquebarica,TJ,120.0970660,23.0467260,
20120317,07:00~10:376,³¾ºõ,¯]ÀV´³¹§,Streptopelia chinensis,TJ,120.0970660,23.0467260,
20120317,07:00~10:377,³¾ºõ,´Ä­I§B³Ò,Lanius schach,TJ,120.0970660,23.0467260,
20120317,07:00~10:378,³¾ºõ,³ßÄN,Pica pica,TJ,120.0970660,23.0467260,
20120317,07:00~10:379,³¾ºõ,´Ä¨F¿P,Riparia chinensis,TJ,120.0970660,23.0467260,
20120317,07:00~10:380,³¾ºõ,¬v¿P,Hirundo tahitica,TJ,120.0970660,23.0467260,
20120317,07:00~10:381,³¾ºõ,¦ÇÀYøkÅa,Prinia flaviventris,TJ,120.0970660,23.0467260,
20120317,07:00~10:382,³¾ºõ,½ÅÀYøkÅa,Prinia inornata,TJ,120.0970660,23.0467260,
20120317,07:00~10:383,³¾ºõ,¥ÕÀY¯Î,Pycnonotus sinensis,TJ,120.0970660,23.0467260,
20120317,07:00~10:384,³¾ºõ,¥Õ§À¤K­ô,Acridotheres javanicus,TJ,120.0970660,23.0467260,
20120317,07:00~10:385,³¾ºõ,³Â³¶,Passer montanus,TJ,120.0970660,23.0467260,
20120317,07:00~10:386,³¾ºõ,¨ªÀVÀn,Anas penelope,TJ,120.1709330,23.0326710,
20120317,07:00~10:387,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.1709330,23.0326710,
20120317,07:00~10:388,³¾ºõ,¤p??,Parvocaulis parvula,TJ,120.1709330,23.0326710,
20120317,07:00~10:389,³¾ºõ,¶Â­±µ\ÆO,Platalea minor,TJ,120.170,23.032,
20120317,07:00~10:390,³¾ºõ,®J¤Î¸t?,Threskiornis aethiopicus,TJ,120.1709330,23.0326710,
20120317,07:00~10:391,³¾ºõ,©]ÆO,Nycticorax nycticorax,TJ,120.1709330,23.0326710,
20120317,07:00~10:392,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1709330,23.0326710,
20120317,07:00~10:393,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1709330,23.0326710,
20120317,07:00~10:394,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.1709330,23.0326710,
20120317,07:00~10:395,³¾ºõ,¬õ«a¤ôÂû,Gallinula chloropus,TJ,120.1709330,23.0326710,
20120317,07:00~10:396,³¾ºõ,°ªÃß?,Himantopus himantopus,TJ,120.1709330,23.0326710,
20120317,07:00~10:397,³¾ºõ,¤Ï¼L?,Xenus cinereus,TJ,120.1709330,23.0326710,
20120317,07:00~10:398,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.1709330,23.0326710,
20120317,07:00~10:399,³¾ºõ,½ÅÀYøkÅa,Prinia inornata,TJ,120.1709330,23.0326710,
20120317,07:00~10:400,³¾ºõ,³Â³¶,Passer montanus,TJ,120.1709330,23.0326710,
20120317,07:00~10:401,³¾ºõ,®ß¤pÆO,Ixobrychus cinnamomeus,TJ,120.1546400,23.0444600,
20120317,07:00~10:402,³¾ºõ,©]ÆO,Nycticorax nycticorax,TJ,120.1546400,23.0444600,
20120317,07:00~10:403,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1546400,23.0444600,
20120317,07:00~10:404,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1546400,23.0444600,
20120317,07:00~10:405,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.1546400,23.0444600,
20120317,07:00~10:406,³¾ºõ,¬õ«a¤ôÂû,Gallinula chloropus,TJ,120.1546400,23.0444600,
20120317,07:00~10:407,³¾ºõ,°ªÃß?,Himantopus himantopus,TJ,120.1546400,23.0444600,
20120317,07:00~10:408,³¾ºõ,ªF¤èÀôÀV?,Charadrius alexandrinus,TJ,120.1546400,23.0444600,
20120317,07:00~10:409,³¾ºõ,¬õ¹§,Streptopelia tranquebarica,TJ,120.1546400,23.0444600,
20120317,07:00~10:410,³¾ºõ,»A³¾,Alcedo atthis,TJ,120.1546400,23.0444600,
20120317,07:00~10:411,³¾ºõ,¬v¿P,Hirundo tahitica,TJ,120.1546400,23.0444600,
20120421,07:00~10:412,³¾ºõ,¦y§ÀÀn,Anas acuta,TJ,120.1399160,23.0473240,
20120421,07:00~10:413,³¾ºõ,¤p??,Parvocaulis parvula,TJ,120.1399160,23.0473240,
20120421,07:00~10:414,³¾ºõ,¶Â­±µ\ÆO,Platalea minor,TJ,120.139,23.047,
20120421,07:00~10:415,³¾ºõ,®ß¤pÆO,Ixobrychus cinnamomeus,TJ,120.1399160,23.0473240,
20120421,07:00~10:416,³¾ºõ,©]ÆO,Nycticorax nycticorax,TJ,120.1399160,23.0473240,
20120421,07:00~10:417,³¾ºõ,¶ÀÀYÆO,Bubulcus ibis,TJ,120.1399160,23.0473240,
20120421,07:00~10:418,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1399160,23.0473240,
20120421,07:00~10:419,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1399160,23.0473240,
20120421,07:00~10:420,³¾ºõ,¤¤¥ÕÆO,Mesophoyx intermedia,TJ,120.1399160,23.0473240,
20120421,07:00~10:421,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.1399160,23.0473240,
20120421,07:00~10:422,³¾ºõ,¬õ«a¤ôÂû,Gallinula chloropus,TJ,120.1399160,23.0473240,
20120421,07:00~10:423,³¾ºõ,°ªÃß?,Himantopus himantopus,TJ,120.1399160,23.0473240,
20120421,07:00~10:425,³¾ºõ,ªF¤èÀôÀV?,Charadrius alexandrinus,TJ,120.1399160,23.0473240,
20120421,07:00~10:426,³¾ºõ,¤¤¨@øf,Numenius phaeopus,TJ,120.1399160,23.0473240,
20120421,07:00~10:427,³¾ºõ,¨ª¨¬øf,Tringa totanus,TJ,120.1399160,23.0473240,
20120421,07:00~10:428,³¾ºõ,¤p«C¨¬øf,Tringa stagnatilis,TJ,120.1399160,23.0473240,
20120421,07:00~10:429,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.1399160,23.0473240,
20120421,07:00~10:430,³¾ºõ,ÆN´³øf,Tringa glareola,TJ,120.1399160,23.0473240,
20120421,07:00~10:431,³¾ºõ,ÁFøf,Actitis hypoleucos,TJ,120.1399160,23.0473240,
20120421,07:00~10:435,³¾ºõ,¤p¿PÅÃ,Sternula albifrons,TJ,120.139,23.047,
20120421,07:00~10:436,³¾ºõ,¬õ¹§,Streptopelia tranquebarica,TJ,120.1399160,23.0473240,
20120421,07:00~10:437,³¾ºõ,¯]ÀV´³¹§,Streptopelia chinensis,TJ,120.1399160,23.0473240,
20120421,07:00~10:438,³¾ºõ,»A³¾,Alcedo atthis,TJ,120.1399160,23.0473240,
20120421,07:00~10:439,³¾ºõ,¬õ§À§B³Ò,Lanius cristatus,TJ,120.139,23.047,
20120421,07:00~10:440,³¾ºõ,´Ä­I§B³Ò,Lanius schach,TJ,120.1399160,23.0473240,
20120421,07:00~10:441,³¾ºõ,¾ðÄN,Dendrocitta formosae,TJ,120.1399160,23.0473240,
20120421,07:00~10:442,³¾ºõ,³ßÄN,Pica pica,TJ,120.1399160,23.0473240,
20120421,07:00~10:443,³¾ºõ,¨ª¸y¿P,Cecropis striolata,TJ,120.1399160,23.0473240,
20120421,07:00~10:444,³¾ºõ,¦ÇÀYøkÅa,Prinia flaviventris,TJ,120.1399160,23.0473240,
20120421,07:00~10:445,³¾ºõ,½ÅÀYøkÅa,Prinia inornata,TJ,120.1399160,23.0473240,
20120421,07:00~10:446,³¾ºõ,¥ÕÀY¯Î,Pycnonotus sinensis,TJ,120.1399160,23.0473240,
20120421,07:00~10:447,³¾ºõ,ºñÂ¸²´,Zosterops japonicus,TJ,120.1399160,23.0473240,
20120421,07:00~10:448,³¾ºõ,¥Õ§À¤K­ô,Acridotheres javanicus,TJ,120.1399160,23.0473240,
20120421,07:00~10:449,³¾ºõ,³Â³¶,Passer montanus,TJ,120.1399160,23.0473240,
20120421,07:00~10:450,³¾ºõ,¶ÀöÀÀo,Motacilla flava,TJ,120.1399160,23.0473240,
20120421,07:00~10:451,³¾ºõ,¤p??,Parvocaulis parvula,TJ,120.1575050,23.0096860,
20120421,07:00~10:452,³¾ºõ,©]ÆO,Nycticorax nycticorax,TJ,120.1575050,23.0096860,
20120421,07:00~10:453,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1575050,23.0096860,
20120421,07:00~10:454,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.1575050,23.0096860,
20120421,07:00~10:455,³¾ºõ,¬õ«a¤ôÂû,Gallinula chloropus,TJ,120.1575050,23.0096860,
20120421,07:00~10:456,³¾ºõ,´Ä¤T³kÄL,Turnix suscitator,TJ,120.1575050,23.0096860,
20120421,07:00~10:457,³¾ºõ,°ªÃß?,Himantopus himantopus,TJ,120.1575050,23.0096860,
20120421,07:00~10:458,³¾ºõ,ªF¤èÀôÀV?,Charadrius alexandrinus,TJ,120.1575050,23.0096860,
20120421,07:00~10:459,³¾ºõ,¶Â§Àøf,Limosa limosa,TJ,120.157,23.009,
20120421,07:00~10:460,³¾ºõ,¤p«C¨¬øf,Tringa stagnatilis,TJ,120.1575050,23.0096860,
20120421,07:00~10:461,³¾ºõ,¤p¿PÅÃ,Sternula albifrons,TJ,120.157,23.009,
20120421,07:00~10:462,³¾ºõ,¯]ÀV´³¹§,Streptopelia chinensis,TJ,120.1575050,23.0096860,
20120421,07:00~10:463,³¾ºõ,¬v¿P,Hirundo tahitica,TJ,120.1575050,23.0096860,
20120421,07:00~10:464,³¾ºõ,½ÅÀYøkÅa,Prinia inornata,TJ,120.1575050,23.0096860,
20120421,07:00~10:465,³¾ºõ,¥Õ§À¤K­ô,Acridotheres javanicus,TJ,120.1575050,23.0096860,
20120421,07:00~10:466,³¾ºõ,¶ÂÁy?,Emberiza spodocephala,TJ,120.1575050,23.0096860,
20120421,07:00~10:467,³¾ºõ,®ß¤pÆO,Ixobrychus cinnamomeus,TJ,120.1546780,23.0218170,
20120421,07:00~10:468,³¾ºõ,©]ÆO,Nycticorax nycticorax,TJ,120.1546780,23.0218170,
20120421,07:00~10:469,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1546780,23.0218170,
20120421,07:00~10:470,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1546780,23.0218170,
20120421,07:00~10:471,³¾ºõ,°ªÃß?,Himantopus himantopus,TJ,120.1546780,23.0218170,
20120421,07:00~10:472,³¾ºõ,ÁFøf,Actitis hypoleucos,TJ,120.1546780,23.0218170,
20120421,07:00~10:473,³¾ºõ,®a¿P,Hirundo rustica,TJ,120.1546780,23.0218170,
20120421,07:00~10:474,³¾ºõ,¤p??,Parvocaulis parvula,TJ,120.0970660,23.0467260,
20120421,07:00~10:475,³¾ºõ,¶Â­±µ\ÆO,Platalea minor,TJ,120.097,23.046,
20120421,07:00~10:476,³¾ºõ,®ß¤pÆO,Ixobrychus cinnamomeus,TJ,120.0970660,23.0467260,
20120421,07:00~10:477,³¾ºõ,©]ÆO,Nycticorax nycticorax,TJ,120.0970660,23.0467260,
20120421,07:00~10:478,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.0970660,23.0467260,
20120421,07:00~10:479,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.0970660,23.0467260,
20120421,07:00~10:480,³¾ºõ,¤¤¥ÕÆO,Mesophoyx intermedia,TJ,120.0970660,23.0467260,
20120421,07:00~10:481,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.0970660,23.0467260,
20120421,07:00~10:482,³¾ºõ,¬õ«a¤ôÂû,Gallinula chloropus,TJ,120.0970660,23.0467260,
20120421,07:00~10:483,³¾ºõ,°ªÃß?,Himantopus himantopus,TJ,120.0970660,23.0467260,
20120421,07:00~10:484,³¾ºõ,¤Ï¼L?,Xenus cinereus,TJ,120.0970660,23.0467260,
20120421,07:00~10:486,³¾ºõ,ªF¤èÀôÀV?,Charadrius alexandrinus,TJ,120.0970660,23.0467260,
20120421,07:00~10:487,³¾ºõ,¨ª¨¬øf,Tringa totanus,TJ,120.0970660,23.0467260,
20120421,07:00~10:488,³¾ºõ,¤p«C¨¬øf,Tringa stagnatilis,TJ,120.0970660,23.0467260,
20120421,07:00~10:489,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.0970660,23.0467260,
20120421,07:00~10:490,³¾ºõ,ÁFøf,Actitis hypoleucos,TJ,120.0970660,23.0467260,
20120421,07:00~10:493,³¾ºõ,¤p¿PÅÃ,Sternula albifrons,TJ,120.097,23.046,
20120421,07:00~10:494,³¾ºõ,¶Â¸¡¿PÅÃ,Chlidonias hybrida,TJ,120.0970660,23.0467260,
20120421,07:00~10:495,³¾ºõ,¬õ¹§,Streptopelia tranquebarica,TJ,120.0970660,23.0467260,
20120421,07:00~10:496,³¾ºõ,¯]ÀV´³¹§,Streptopelia chinensis,TJ,120.0970660,23.0467260,
20120421,07:00~10:497,³¾ºõ,´Ä­I§B³Ò,Lanius schach,TJ,120.0970660,23.0467260,
20120421,07:00~10:498,³¾ºõ,¤j¨÷§À,Dicrurus macrocercus,TJ,120.0970660,23.0467260,
20120421,07:00~10:499,³¾ºõ,¬v¿P,Hirundo tahitica,TJ,120.0970660,23.0467260,
20120421,07:00~10:500,³¾ºõ,½ÅÀYøkÅa,Prinia inornata,TJ,120.0970660,23.0467260,
20120421,07:00~10:501,³¾ºõ,¥ÕÀY¯Î,Pycnonotus sinensis,TJ,120.0970660,23.0467260,
20120421,07:00~10:502,³¾ºõ,ªF¤è¤j¸«Åa,Acrocephalus orientalis,TJ,120.0970660,23.0467260,
20120421,07:00~10:503,³¾ºõ,¥Õ§À¤K­ô,Acridotheres javanicus,TJ,120.0970660,23.0467260,
20120421,07:00~10:504,³¾ºõ,³Â³¶,Passer montanus,TJ,120.0970660,23.0467260,
20120421,07:00~10:505,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.1709330,23.0326710,
20120421,07:00~10:506,³¾ºõ,¤p??,Parvocaulis parvula,TJ,120.1709330,23.0326710,
20120421,07:00~10:507,³¾ºõ,¶Â­±µ\ÆO,Platalea minor,TJ,120.170,23.032,
20120421,07:00~10:508,³¾ºõ,©]ÆO,Nycticorax nycticorax,TJ,120.1709330,23.0326710,
20120421,07:00~10:509,³¾ºõ,¶ÀÀYÆO,Bubulcus ibis,TJ,120.1709330,23.0326710,
20120421,07:00~10:510,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1709330,23.0326710,
20120421,07:00~10:511,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1709330,23.0326710,
20120421,07:00~10:512,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.1709330,23.0326710,
20120421,07:00~10:513,³¾ºõ,°ªÃß?,Himantopus himantopus,TJ,120.1709330,23.0326710,
20120421,07:00~10:514,³¾ºõ,¤Ï¼L?,Xenus cinereus,TJ,120.1709330,23.0326710,
20120421,07:00~10:516,³¾ºõ,ªF¤èÀôÀV?,Charadrius alexandrinus,TJ,120.1709330,23.0326710,
20120421,07:00~10:517,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.1709330,23.0326710,
20120421,07:00~10:518,³¾ºõ,ÁFøf,Actitis hypoleucos,TJ,120.1709330,23.0326710,
20120421,07:00~10:520,³¾ºõ,¤p¿PÅÃ,Sternula albifrons,TJ,120.170,23.032,
20120421,07:00~10:521,³¾ºõ,¶Â¸¡¿PÅÃ,Chlidonias hybrida,TJ,120.1709330,23.0326710,
20120421,07:00~10:522,³¾ºõ,¬v¿P,Hirundo tahitica,TJ,120.1709330,23.0326710,
20120421,07:00~10:523,³¾ºõ,¨ª¸y¿P,Cecropis striolata,TJ,120.1709330,23.0326710,
20120421,07:00~10:524,³¾ºõ,¥Õ§À¤K­ô,Acridotheres javanicus,TJ,120.1709330,23.0326710,
20120421,07:00~10:525,³¾ºõ,´³¤å³¾,Lonchura punctulata,TJ,120.1709330,23.0326710,
20120421,07:00~10:526,³¾ºõ,¤p??,Parvocaulis parvula,TJ,120.1546400,23.0444600,
20120421,07:00~10:527,³¾ºõ,®ß¤pÆO,Ixobrychus cinnamomeus,TJ,120.1546400,23.0444600,
20120421,07:00~10:528,³¾ºõ,©]ÆO,Nycticorax nycticorax,TJ,120.1546400,23.0444600,
20120421,07:00~10:529,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1546400,23.0444600,
20120421,07:00~10:530,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.1546400,23.0444600,
20120421,07:00~10:531,³¾ºõ,¬õ«a¤ôÂû,Gallinula chloropus,TJ,120.1546400,23.0444600,
20120421,07:00~10:532,³¾ºõ,°ªÃß?,Himantopus himantopus,TJ,120.1546400,23.0444600,
20120421,07:00~10:533,³¾ºõ,ªF¤èÀôÀV?,Charadrius alexandrinus,TJ,120.1546400,23.0444600,
20120421,07:00~10:534,³¾ºõ,¬õ¹§,Streptopelia tranquebarica,TJ,120.1546400,23.0444600,
20120421,07:00~10:535,³¾ºõ,¬v¿P,Hirundo tahitica,TJ,120.1546400,23.0444600,
20120421,07:00~10:536,³¾ºõ,½ÅÀYøkÅa,Prinia inornata,TJ,120.1546400,23.0444600,
20120421,07:00~10:537,³¾ºõ,ºñÂ¸²´,Zosterops japonicus,TJ,120.1546400,23.0444600,
20120513,07:00~10:538,³¾ºõ,¤p??,Parvocaulis parvula,TJ,120.1399160,23.0473240,
20120513,07:00~10:539,³¾ºõ,¶Â­±µ\ÆO,Platalea minor,TJ,120.139,23.047,
20120513,07:00~10:540,³¾ºõ,¶À¤pÆO,Ixobrychus sinensis,TJ,120.1399160,23.0473240,
20120513,07:00~10:541,³¾ºõ,®ß¤pÆO,Ixobrychus cinnamomeus,TJ,120.1399160,23.0473240,
20120513,07:00~10:542,³¾ºõ,©]ÆO,Nycticorax nycticorax,TJ,120.1399160,23.0473240,
20120513,07:00~10:543,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1399160,23.0473240,
20120513,07:00~10:544,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1399160,23.0473240,
20120513,07:00~10:545,³¾ºõ,¤¤¥ÕÆO,Mesophoyx intermedia,TJ,120.1399160,23.0473240,
20120513,07:00~10:546,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.1399160,23.0473240,
20120513,07:00~10:547,³¾ºõ,¬õ«a¤ôÂû,Gallinula chloropus,TJ,120.1399160,23.0473240,
20120513,07:00~10:548,³¾ºõ,°ªÃß?,Himantopus himantopus,TJ,120.1399160,23.0473240,
20120513,07:00~10:550,³¾ºõ,ªF¤èÀôÀV?,Charadrius alexandrinus,TJ,120.1399160,23.0473240,
20120513,07:00~10:551,³¾ºõ,»X¥j?,Charadrius mongolus,TJ,120.1399160,23.0473240,
20120513,07:00~10:552,³¾ºõ,Åbøf,Tringa erythropus,TJ,120.1399160,23.0473240,
20120513,07:00~10:553,³¾ºõ,¨ª¨¬øf,Tringa totanus,TJ,120.1399160,23.0473240,
20120513,07:00~10:554,³¾ºõ,¤p«C¨¬øf,Tringa stagnatilis,TJ,120.1399160,23.0473240,
20120513,07:00~10:555,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.1399160,23.0473240,
20120513,07:00~10:556,³¾ºõ,ÁFøf,Actitis hypoleucos,TJ,120.1399160,23.0473240,
20120513,07:00~10:561,³¾ºõ,¼e¼Løf,Calidris falcinellus,TJ,120.1399160,23.0473240,
20120513,07:00~10:562,³¾ºõ,¤p¿PÅÃ,Sternula albifrons,TJ,120.139,23.047,
20120513,07:00~10:563,³¾ºõ,¶Â¸¡¿PÅÃ,Chlidonias hybrida,TJ,120.1399160,23.0473240,
20120513,07:00~10:564,³¾ºõ,¬õ¹§,Streptopelia tranquebarica,TJ,120.1399160,23.0473240,
20120513,07:00~10:565,³¾ºõ,¯]ÀV´³¹§,Streptopelia chinensis,TJ,120.1399160,23.0473240,
20120513,07:00~10:566,³¾ºõ,»A³¾,Alcedo atthis,TJ,120.1399160,23.0473240,
20120513,07:00~10:567,³¾ºõ,¬õ§À§B³Ò,Lanius cristatus,TJ,120.139,23.047,
20120513,07:00~10:568,³¾ºõ,´Ä¨F¿P,Riparia chinensis,TJ,120.1399160,23.0473240,
20120513,07:00~10:569,³¾ºõ,®a¿P,Hirundo rustica,TJ,120.1399160,23.0473240,
20120513,07:00~10:570,³¾ºõ,¬v¿P,Hirundo tahitica,TJ,120.1399160,23.0473240,
20120513,07:00~10:571,³¾ºõ,¨ª¸y¿P,Cecropis striolata,TJ,120.1399160,23.0473240,
20120513,07:00~10:572,³¾ºõ,¦ÇÀYøkÅa,Prinia flaviventris,TJ,120.1399160,23.0473240,
20120513,07:00~10:573,³¾ºõ,½ÅÀYøkÅa,Prinia inornata,TJ,120.1399160,23.0473240,
20120513,07:00~10:574,³¾ºõ,¥ÕÀY¯Î,Pycnonotus sinensis,TJ,120.1399160,23.0473240,
20120513,07:00~10:575,³¾ºõ,ºñÂ¸²´,Zosterops japonicus,TJ,120.1399160,23.0473240,
20120513,07:00~10:576,³¾ºõ,¥Õ§À¤K­ô,Acridotheres javanicus,TJ,120.1399160,23.0473240,
20120513,07:00~10:577,³¾ºõ,³Â³¶,Passer montanus,TJ,120.1399160,23.0473240,
20120513,07:00~10:578,³¾ºõ,¶ÀöÀÀo,Motacilla flava,TJ,120.1399160,23.0473240,
20120513,07:00~10:579,³¾ºõ,¤p??,Parvocaulis parvula,TJ,120.1575050,23.0096860,
20120513,07:00~10:580,³¾ºõ,¶À¤pÆO,Ixobrychus sinensis,TJ,120.1575050,23.0096860,
20120513,07:00~10:581,³¾ºõ,©]ÆO,Nycticorax nycticorax,TJ,120.1575050,23.0096860,
20120513,07:00~10:582,³¾ºõ,¶ÀÀYÆO,Bubulcus ibis,TJ,120.1575050,23.0096860,
20120513,07:00~10:583,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1575050,23.0096860,
20120513,07:00~10:584,³¾ºõ,¤¤¥ÕÆO,Mesophoyx intermedia,TJ,120.1575050,23.0096860,
20120513,07:00~10:585,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.1575050,23.0096860,
20120513,07:00~10:586,³¾ºõ,¬õ«a¤ôÂû,Gallinula chloropus,TJ,120.1575050,23.0096860,
20120513,07:00~10:587,³¾ºõ,ªF¤èÀôÀV?,Charadrius alexandrinus,TJ,120.1575050,23.0096860,
20120513,07:00~10:588,³¾ºõ,»X¥j?,Charadrius mongolus,TJ,120.1575050,23.0096860,
20120513,07:00~10:589,³¾ºõ,¨ª¨¬øf,Tringa totanus,TJ,120.1575050,23.0096860,
20120513,07:00~10:590,³¾ºõ,¤p«C¨¬øf,Tringa stagnatilis,TJ,120.1575050,23.0096860,
20120513,07:00~10:591,³¾ºõ,¯]ÀV´³¹§,Streptopelia chinensis,TJ,120.1575050,23.0096860,
20120513,07:00~10:592,³¾ºõ,¬õ§À§B³Ò,Lanius cristatus,TJ,120.157,23.009,
20120513,07:00~10:593,³¾ºõ,¥ÕÀY¯Î,Pycnonotus sinensis,TJ,120.1575050,23.0096860,
20120513,07:00~10:594,³¾ºõ,³Â³¶,Passer montanus,TJ,120.1575050,23.0096860,
20120513,07:00~10:595,³¾ºõ,´³¤å³¾,Lonchura punctulata,TJ,120.1575050,23.0096860,
20120513,07:00~10:596,³¾ºõ,¤p??,Parvocaulis parvula,TJ,120.1546780,23.0218170,
20120513,07:00~10:597,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1546780,23.0218170,
20120513,07:00~10:598,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1546780,23.0218170,
20120513,07:00~10:599,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.1546780,23.0218170,
20120513,07:00~10:600,³¾ºõ,¶Â¸¡¿PÅÃ,Chlidonias hybrida,TJ,120.1546780,23.0218170,
20120513,07:00~10:601,³¾ºõ,¤p??,Parvocaulis parvula,TJ,120.0970660,23.0467260,
20120513,07:00~10:602,³¾ºõ,¶À¤pÆO,Ixobrychus sinensis,TJ,120.0970660,23.0467260,
20120513,07:00~10:603,³¾ºõ,®ß¤pÆO,Ixobrychus cinnamomeus,TJ,120.0970660,23.0467260,
20120513,07:00~10:604,³¾ºõ,©]ÆO,Nycticorax nycticorax,TJ,120.0970660,23.0467260,
20120513,07:00~10:605,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.0970660,23.0467260,
20120513,07:00~10:606,³¾ºõ,¤¤¥ÕÆO,Mesophoyx intermedia,TJ,120.0970660,23.0467260,
